,Name,Source,
1,B.1.1.7,https://cov-lineages.org/index.html#global_reports
2,B.1.351,https://cov-lineages.org/index.html#global_reports
3,P.1,https://cov-lineages.org/index.html#global_reports
4,B.1.1.529,https://cov-lineages.org/index.html#global_reports
